player,player_id,pass_angle,pass_length,under_pressure,pass_cross,pass_cut_back,pass_inswinging,pass_outswinging,pass_through_ball,pass_switch,pass_normal,location_x,location_y,pass_end_location_x,pass_end_location_y,play_pattern_from_corner,play_pattern_from_counter,play_pattern_from_free_kick,play_pattern_from_goal_kick,play_pattern_from_keeper,play_pattern_from_kick_off,play_pattern_from_throw_in,play_pattern_regular_play,pass_body_part_left_foot,pass_body_part_right_foot,pass_height_ground_pass,pass_height_high_pass,pass_height_low_pass,pass_completed
Nemanja Matić,3381,1.4515871,36.156605,0,0,0,0,0,0,0,1,62.1,40.3,66.4,76.2,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Branislav Ivanović,5594,-2.1238277,19.037857,0,0,0,0,0,0,0,1,66.4,76.2,56.4,60.0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
Nemanja Matić,3381,-1.5584892,32.50246,0,0,0,0,0,0,0,1,56.4,60.0,56.8,27.5,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Gary Cahill,3645,1.8766752,19.924858,0,0,0,0,0,0,0,1,74.3,26.3,68.3,45.3,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,-0.3658678,32.983025,1,0,0,0,0,0,0,1,52.5,26.3,83.3,14.5,0,0,0,0,0,0,0,1,0,1,0,0,1,1
Eden Hazard,3621,1.8665481,13.380957,0,0,0,0,0,0,0,1,100.6,10.8,96.7,23.6,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Diego da Silva Costa,5198,-0.5070985,5.147815,0,0,0,0,0,0,0,1,94.9,32.5,99.4,30.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
Francesc Fàbregas i Soler,3478,0.3016899,29.952797,0,0,0,0,0,0,0,1,85.9,35.9,114.5,44.8,0,0,1,0,0,0,0,0,0,1,0,1,0,1
Francesc Fàbregas i Soler,3478,-0.22093266,19.165855,1,0,0,0,0,0,0,1,75.6,26.0,94.3,21.8,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Eden Hazard,3621,1.956679,10.36195,0,0,0,0,0,0,0,1,104.5,32.0,100.6,41.6,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Branislav Ivanović,5594,-2.101186,34.19854,1,0,0,0,0,0,0,1,63.5,71.7,46.2,42.2,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Gary Cahill,3645,-1.1071488,17.44133,0,0,0,0,0,0,0,1,60.2,23.6,68.0,8.0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
César Azpilicueta Tanco,3957,3.1415927,9.1,0,0,0,0,0,0,0,1,79.4,20.4,70.3,20.4,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,1.1591495,52.48438,0,0,0,0,0,0,1,0,84.5,28.7,105.5,76.8,0,0,0,0,0,0,0,1,0,1,0,1,0,1
Branislav Ivanović,5594,-0.23613586,32.913372,0,0,0,0,0,0,0,1,30.7,80.0,62.7,72.3,0,0,0,0,0,0,1,0,0,1,0,1,0,0
Francesc Fàbregas i Soler,3478,0.39020136,13.407833,0,0,0,0,0,0,0,1,41.4,31.4,53.8,36.5,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Eden Hazard,3621,2.3099642,19.890953,0,0,0,0,0,0,0,1,53.1,36.5,39.7,51.2,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Branislav Ivanović,5594,-0.36375597,39.911526,0,0,0,0,0,0,0,1,40.9,50.5,78.2,36.3,0,0,0,0,0,0,1,0,0,1,0,1,0,0
César Azpilicueta Tanco,3957,0.020457504,39.108185,0,0,0,0,0,0,0,1,42.3,3.7,81.4,4.5,0,0,0,0,0,0,0,1,0,1,0,0,1,1
Diego da Silva Costa,5198,1.0138134,19.673586,0,0,0,0,0,0,0,1,84.5,3.7,94.9,20.4,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,-2.6447818,9.441399,0,0,0,0,0,0,0,1,91.6,10.2,83.3,5.7,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Diego da Silva Costa,5198,1.1885645,75.33671,0,0,0,0,0,0,1,0,79.3,5.7,107.4,75.6,0,0,0,0,0,0,0,1,0,1,0,1,0,1
Branislav Ivanović,5594,-1.3753055,30.888348,0,1,0,0,0,0,0,0,107.4,75.6,113.4,45.3,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Eden Hazard,3621,1.150133,12.488795,0,0,0,0,0,0,0,1,83.3,65.4,88.4,76.8,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Pedro Eliezer Rodríguez Ledesma,3958,-2.1528199,18.555054,0,0,0,0,0,0,0,1,91.0,74.4,80.8,58.9,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Oscar dos Santos Emboaba Júnior,40122,-1.535172,47.730286,0,0,0,0,0,0,1,0,83.3,57.0,85.0,9.3,0,0,0,0,0,0,0,1,0,1,1,0,0,1
César Azpilicueta Tanco,3957,1.6432499,12.432618,0,0,0,0,0,0,0,1,87.1,14.5,86.2,26.9,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Francesc Fàbregas i Soler,3478,0.97976345,9.1525955,0,0,0,0,0,0,0,1,85.9,26.9,91.0,34.5,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Oscar dos Santos Emboaba Júnior,40122,0.5052902,10.742439,1,0,0,0,0,0,0,1,92.9,34.5,102.3,39.7,0,0,0,0,0,0,0,1,0,1,0,0,1,1
César Azpilicueta Tanco,3957,0.07810168,11.535164,0,0,0,0,0,0,0,1,85.9,22.7,97.4,23.6,0,0,0,0,0,0,0,1,0,1,1,0,0,1
César Azpilicueta Tanco,3957,1.9138203,13.379462,0,0,0,0,0,0,0,1,108.3,0.1,103.8,12.7,0,0,0,0,0,0,1,0,0,1,0,0,1,1
Eden Hazard,3621,-1.64296,8.321658,0,0,0,0,0,0,0,1,96.1,15.9,95.5,7.6,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,0.0,12.2,0,0,0,0,0,0,0,1,95.5,7.6,107.7,7.6,0,0,0,0,0,0,1,0,0,1,1,0,0,1
César Azpilicueta Tanco,3957,2.3371854,18.60027,0,0,0,0,0,0,0,1,111.3,9.6,98.4,23.0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
Eden Hazard,3621,0.15449661,12.347064,0,0,0,0,0,0,0,1,99.4,66.0,111.6,67.9,0,0,0,0,0,0,1,0,1,0,1,0,0,1
Branislav Ivanović,5594,2.6688955,9.883825,0,0,0,0,0,0,0,1,110.0,60.1,101.2,64.6,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Eden Hazard,3621,-3.100799,14.71224,0,0,0,0,0,0,0,1,112.8,71.1,98.1,70.5,0,0,0,0,0,0,1,0,0,1,0,0,1,1
Branislav Ivanović,5594,-2.633478,38.22983,0,0,0,0,0,0,0,1,87.0,74.7,53.6,56.1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
Kurt Happy Zouma,3456,-1.3799281,30.045631,0,0,0,0,0,0,0,1,53.6,55.5,59.3,26.0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
Gary Cahill,3645,-0.96040106,24.773575,0,0,0,0,0,0,0,1,59.3,26.0,73.5,5.7,0,0,0,0,0,0,1,0,0,1,1,0,0,1
César Azpilicueta Tanco,3957,0.93850607,82.065155,0,0,0,0,0,0,1,0,71.5,10.0,120.0,76.2,0,0,0,0,0,0,1,0,0,1,0,1,0,0
Asmir Begović,3339,-0.59188503,50.0066,0,0,0,0,0,0,0,1,7.0,36.1,48.5,8.2,0,0,0,1,0,0,0,0,0,1,1,0,0,1
César Azpilicueta Tanco,3957,1.8869604,28.302826,0,0,0,0,0,0,0,1,49.7,15.3,40.9,42.2,0,0,0,1,0,0,0,0,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,0.010308913,9.700516,0,0,0,0,0,0,0,1,46.5,49.8,56.2,49.9,0,0,0,1,0,0,0,0,0,1,1,0,0,1
Nemanja Matić,3381,-2.2539134,24.239017,0,0,0,0,0,0,0,1,56.2,49.9,40.9,31.1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
Gary Cahill,3645,-0.39479113,16.9,0,0,0,0,0,0,0,1,41.4,30.8,57.0,24.3,0,0,0,1,0,0,0,0,0,1,1,0,0,1
Nemanja Matić,3381,-1.2132859,18.574446,0,0,0,0,0,0,0,1,57.0,24.3,63.5,6.9,0,0,0,1,0,0,0,0,0,1,1,0,0,1
César Azpilicueta Tanco,3957,1.9797041,9.80867,0,0,0,0,0,0,0,1,63.5,6.9,59.6,15.9,0,0,0,1,0,0,0,0,1,0,1,0,0,1
Nemanja Matić,3381,0.86388826,12.625371,0,0,0,0,0,0,0,1,62.1,17.3,70.3,26.9,0,0,0,1,0,0,0,0,1,0,1,0,0,1
Oscar dos Santos Emboaba Júnior,40122,-2.3561945,10.040916,0,0,0,0,0,0,0,1,70.3,26.9,63.2,19.8,0,0,0,1,0,0,0,0,1,0,1,0,0,1
Nemanja Matić,3381,-1.1178721,16.682026,0,0,0,0,0,0,0,1,63.2,19.2,70.5,4.2,0,0,0,1,0,0,0,0,1,0,1,0,0,1
César Azpilicueta Tanco,3957,1.5005603,19.949186,0,0,0,0,0,0,0,1,71.1,5.4,72.5,25.3,0,0,0,1,0,0,0,0,0,1,1,0,0,1
Oscar dos Santos Emboaba Júnior,40122,-1.5707964,17.4,0,0,0,0,0,0,0,1,72.5,24.3,72.5,6.9,0,0,0,1,0,0,0,0,0,1,1,0,0,1
César Azpilicueta Tanco,3957,1.7467359,9.141116,0,0,0,0,0,0,0,1,72.5,6.9,70.9,15.9,0,0,0,1,0,0,0,0,1,0,1,0,0,1
Oscar dos Santos Emboaba Júnior,40122,-0.20008373,14.591093,0,0,0,0,0,0,0,1,76.6,8.0,90.9,5.1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
César Azpilicueta Tanco,3957,2.6653934,10.689247,0,0,0,0,0,0,0,1,90.9,5.1,81.4,10.0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
Oscar dos Santos Emboaba Júnior,40122,1.94513,12.033287,0,0,0,0,0,0,0,1,83.7,13.7,79.3,24.9,0,0,0,1,0,0,0,0,1,0,1,0,0,1
Pedro Eliezer Rodríguez Ledesma,3958,2.8054545,8.792042,1,0,0,0,0,0,0,1,79.4,26.3,71.1,29.2,0,0,0,1,0,0,0,0,0,1,1,0,0,1
Nemanja Matić,3381,1.950409,20.779316,0,0,0,0,0,0,0,1,70.9,29.4,63.2,48.7,0,0,0,1,0,0,0,0,1,0,1,0,0,1
Kurt Happy Zouma,3456,0.9733955,14.755677,0,0,0,0,0,0,0,1,63.2,48.7,71.5,60.9,0,0,0,1,0,0,0,0,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,1.470505,15.9803,0,0,0,0,0,0,0,1,71.5,60.9,73.1,76.8,0,0,0,1,0,0,0,0,0,1,1,0,0,1
Branislav Ivanović,5594,-1.7726307,30.927818,0,0,0,0,0,0,0,1,74.2,76.2,68.0,45.9,0,0,0,1,0,0,0,0,0,1,1,0,0,1
Nemanja Matić,3381,-1.4415213,20.168291,0,0,0,0,0,0,0,1,67.2,43.6,69.8,23.6,0,0,0,1,0,0,0,0,1,0,1,0,0,1
Gary Cahill,3645,-0.84593016,9.350936,0,0,0,0,0,0,0,1,80.0,23.5,86.2,16.5,0,0,0,1,0,0,0,0,0,1,1,0,0,1
Diego da Silva Costa,5198,1.9571335,12.738916,0,0,0,0,0,0,0,1,85.3,19.0,80.5,30.8,0,0,0,1,0,0,0,0,0,1,1,0,0,1
Oscar dos Santos Emboaba Júnior,40122,-2.9499443,13.649908,0,0,0,0,0,0,0,1,79.4,26.9,66.0,24.3,0,0,0,1,0,0,0,0,0,1,1,0,0,1
Gary Cahill,3645,-0.22923194,12.322337,0,0,0,0,0,0,0,1,66.0,24.3,78.0,21.5,0,0,0,1,0,0,0,0,0,1,1,0,0,1
Oscar dos Santos Emboaba Júnior,40122,2.3906636,10.259142,0,0,0,0,0,0,0,1,78.0,22.4,70.5,29.4,0,0,0,1,0,0,0,0,0,1,1,0,0,1
Nemanja Matić,3381,-0.94649005,22.924223,0,0,0,0,0,0,0,1,70.5,29.4,83.9,10.8,0,0,0,1,0,0,0,0,0,1,1,0,0,1
César Azpilicueta Tanco,3957,0.64651316,6.64003,0,0,0,0,0,0,0,1,84.5,12.5,89.8,16.5,0,0,0,1,0,0,0,0,0,1,1,0,0,0
César Azpilicueta Tanco,3957,2.5636907,8.237719,0,0,0,0,0,0,0,1,76.6,14.7,69.7,19.2,0,0,0,1,0,0,0,0,0,1,0,0,1,1
Nemanja Matić,3381,1.7739353,30.731905,0,0,0,0,0,0,0,1,69.7,19.2,63.5,49.3,0,0,0,1,0,0,0,0,1,0,1,0,0,1
Kurt Happy Zouma,3456,1.412286,27.241512,0,0,0,0,0,0,0,1,62.7,49.9,67.0,76.8,0,0,0,1,0,0,0,0,0,1,1,0,0,1
Branislav Ivanović,5594,-2.0918133,26.518673,0,0,0,0,0,0,0,1,67.0,76.8,53.8,53.8,0,0,0,1,0,0,0,0,0,1,1,0,0,1
Kurt Happy Zouma,3456,-1.141449,9.128527,0,0,0,0,0,0,0,1,53.8,54.4,57.6,46.1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
Nemanja Matić,3381,-1.4473956,25.997692,0,0,0,0,0,0,0,1,66.6,37.7,69.8,11.9,0,0,0,1,0,0,0,0,1,0,1,0,0,1
Gary Cahill,3645,-1.8334897,12.322743,0,0,0,0,0,0,0,1,76.3,17.0,73.1,5.1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
César Azpilicueta Tanco,3957,-0.10866122,5.5326304,0,0,0,0,0,0,0,1,73.1,5.1,78.6,4.5,0,0,0,1,0,0,0,0,0,1,1,0,0,1
Eden Hazard,3621,0.04542328,19.820444,0,0,0,0,0,0,0,1,78.6,4.5,98.4,5.4,0,0,0,1,0,0,0,0,0,1,0,1,0,1
Diego da Silva Costa,5198,0.71765536,24.026028,0,0,0,0,0,0,0,1,84.5,22.4,102.6,38.2,0,0,0,1,0,0,0,0,0,1,0,1,0,0
César Azpilicueta Tanco,3957,0.9167136,11.340635,0,0,0,0,0,0,0,1,28.9,17.3,35.8,26.3,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Francesc Fàbregas i Soler,3478,1.1484097,39.030243,0,0,0,0,0,0,0,1,39.5,39.1,55.5,74.7,0,0,0,0,0,0,0,1,0,1,0,1,0,1
Pedro Eliezer Rodríguez Ledesma,3958,-1.0906571,51.526012,0,0,0,0,0,0,1,0,69.7,54.3,93.5,8.6,0,0,0,0,0,0,0,1,0,1,0,1,0,1
Eden Hazard,3621,2.0373175,15.563097,0,0,0,0,0,0,0,1,109.6,24.9,102.6,38.8,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Oscar dos Santos Emboaba Júnior,40122,2.226492,3.2802439,1,0,0,0,0,0,0,1,102.6,38.2,100.6,40.8,0,0,0,0,0,0,0,1,0,1,1,0,0,0
Asmir Begović,3339,0.23941286,65.364365,0,0,0,0,0,0,0,1,7.0,36.1,70.5,51.6,0,0,0,1,0,0,0,0,0,1,0,1,0,1
Asmir Begović,3339,-1.0761851,20.22375,0,0,0,0,0,0,0,1,15.0,45.6,24.6,27.8,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Gary Cahill,3645,-0.8265372,29.22824,0,0,0,0,0,0,0,1,49.2,24.6,69.0,3.1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
César Azpilicueta Tanco,3957,0.48660275,17.535393,0,0,0,0,0,0,0,1,69.5,4.8,85.0,13.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Eden Hazard,3621,0.15296242,24.283533,0,0,0,0,0,0,0,1,70.4,13.9,94.4,17.6,0,0,1,0,0,0,0,0,0,1,0,0,1,1
Oscar dos Santos Emboaba Júnior,40122,2.2271447,9.340771,0,1,1,0,0,0,0,0,116.6,27.3,110.9,34.7,0,0,1,0,0,0,0,0,1,0,1,0,0,1
Nemanja Matić,3381,-2.2671995,23.072277,0,0,0,0,0,0,0,1,67.8,53.6,53.0,35.9,0,0,1,0,0,0,0,0,1,0,0,0,1,1
Gary Cahill,3645,-1.1392232,16.734396,0,0,0,0,0,0,0,1,55.8,33.5,62.8,18.3,0,0,1,0,0,0,0,0,0,1,1,0,0,1
César Azpilicueta Tanco,3957,1.4672717,7.741447,0,0,0,0,0,0,0,1,63.2,18.3,64.0,26.0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
Nemanja Matić,3381,0.28177187,3.9560082,0,0,0,0,0,0,0,1,64.0,26.6,67.8,27.7,0,0,1,0,0,0,0,0,1,0,1,0,0,1
Eden Hazard,3621,1.3955783,42.44997,0,0,0,0,0,0,1,0,76.7,36.1,84.1,77.9,0,0,1,0,0,0,0,0,0,1,0,1,0,1
Pedro Eliezer Rodríguez Ledesma,3958,-1.1752251,9.861542,0,0,0,0,0,0,0,1,83.7,76.0,87.5,66.9,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,2.1421337,8.321658,0,0,0,0,0,0,0,1,87.5,66.5,83.0,73.5,0,0,1,0,0,0,0,0,0,1,0,0,1,1
Pedro Eliezer Rodríguez Ledesma,3958,2.5849934,10.6,0,0,0,0,0,0,0,1,78.0,70.4,69.0,76.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Branislav Ivanović,5594,-2.0824838,23.281967,0,0,0,0,0,0,0,1,67.2,76.0,55.8,55.7,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Kurt Happy Zouma,3456,-1.4175763,39.96824,0,0,0,0,0,0,0,1,60.8,46.2,66.9,6.7,0,0,1,0,0,0,0,0,0,1,1,0,0,1
César Azpilicueta Tanco,3957,-0.15692687,15.996562,0,0,0,0,0,0,0,1,70.4,6.3,86.2,3.8,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Oscar dos Santos Emboaba Júnior,40122,1.076855,14.764823,0,0,0,0,0,0,0,1,86.2,3.8,93.2,16.8,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Diego da Silva Costa,5198,-2.510386,24.401844,0,0,0,0,0,0,0,1,93.2,16.8,73.5,2.4,0,0,1,0,0,0,0,0,0,1,1,0,0,1
César Azpilicueta Tanco,3957,1.7453362,43.764942,0,0,0,0,0,0,1,0,69.7,4.4,62.1,47.5,0,0,1,0,0,0,0,0,0,1,0,0,1,1
Kurt Happy Zouma,3456,0.14189705,2.1213202,0,0,0,0,0,0,0,1,63.9,47.9,66.0,48.2,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,0.0,8.0,1,0,0,0,0,0,0,1,77.4,54.5,85.4,54.5,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Pedro Eliezer Rodríguez Ledesma,3958,-1.6238439,11.315918,0,0,0,0,0,0,0,1,85.6,52.5,85.0,41.2,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Eden Hazard,3621,-0.8876049,38.810566,0,0,0,0,0,0,0,1,85.0,40.9,109.5,10.8,0,0,1,0,0,0,0,0,0,1,0,1,0,1
Oscar dos Santos Emboaba Júnior,40122,2.4555228,20.678734,0,0,0,0,0,0,0,1,107.2,5.6,91.2,18.7,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Eden Hazard,3621,1.0959967,12.030794,0,0,0,0,0,0,0,1,91.9,24.0,97.4,34.7,0,0,1,0,0,0,0,0,0,1,1,0,0,1
César Azpilicueta Tanco,3957,-0.49472567,17.270784,0,0,0,0,0,0,0,1,89.4,15.1,104.6,6.9,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Oscar dos Santos Emboaba Júnior,40122,1.7475052,19.910048,0,0,0,0,0,0,0,1,102.1,11.2,98.6,30.8,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Eden Hazard,3621,-1.6614562,4.418144,0,0,0,0,0,0,0,1,98.6,30.8,98.2,26.4,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,1.5707964,5.0,1,0,0,0,0,0,0,1,98.2,28.5,98.2,33.5,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Nemanja Matić,3381,0.35163558,32.80747,0,0,0,0,0,0,0,1,15.4,28.7,46.2,40.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
Francesc Fàbregas i Soler,3478,0.3133474,18.816216,0,0,0,0,0,0,0,1,73.7,51.2,91.6,57.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Oscar dos Santos Emboaba Júnior,40122,1.6229877,13.418271,0,0,0,0,0,0,0,1,91.6,29.4,90.9,42.8,0,0,1,0,0,0,0,0,0,1,0,0,1,1
Kurt Happy Zouma,3456,-2.4031398,10.547511,0,0,0,0,0,0,0,1,28.6,58.9,20.8,51.8,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Asmir Begović,3339,-1.2619575,22.042913,0,0,0,0,0,0,0,1,20.8,51.8,27.5,30.8,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Gary Cahill,3645,-1.0355988,26.273941,0,0,0,0,0,0,0,1,27.5,30.8,40.9,8.2,0,0,1,0,0,0,0,0,0,1,1,0,0,1
César Azpilicueta Tanco,3957,1.5707964,20.6,0,0,0,0,0,0,0,1,40.9,10.2,40.9,30.8,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Nemanja Matić,3381,1.8097768,28.304417,0,0,0,0,0,0,0,1,39.1,30.8,32.4,58.3,0,0,1,0,0,0,0,0,1,0,1,0,0,1
Kurt Happy Zouma,3456,0.0,16.1,0,0,0,0,0,0,0,1,35.2,58.9,51.3,58.9,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Ramires Santos do Nascimento,28100,-1.6359215,18.439089,0,0,0,0,0,0,0,1,49.9,58.7,48.7,40.3,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Nemanja Matić,3381,1.0187372,16.207714,0,0,0,0,0,0,0,1,66.0,40.3,74.5,54.1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
Pedro Eliezer Rodríguez Ledesma,3958,-1.9540805,6.685058,1,0,0,0,0,0,0,1,74.7,50.6,72.2,44.4,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Nemanja Matić,3381,1.8795606,12.175796,0,0,0,0,0,0,0,1,72.4,44.4,68.7,56.0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
Ramires Santos do Nascimento,28100,0.9675665,21.857721,0,0,0,0,0,0,0,1,74.1,59.9,86.5,77.9,0,0,1,0,0,0,0,0,1,0,1,0,0,1
Branislav Ivanović,5594,-2.1975393,10.7415085,0,0,0,0,0,0,0,1,87.2,77.8,80.9,69.1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Ramires Santos do Nascimento,28100,-1.2780321,51.282063,0,0,0,0,0,0,1,0,84.4,68.1,99.2,19.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
Eden Hazard,3621,1.1139513,13.148384,0,0,0,0,0,0,0,1,98.9,19.7,104.7,31.5,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Pedro Eliezer Rodríguez Ledesma,3958,-1.8925469,5.059644,0,0,0,0,0,0,0,1,71.5,56.6,69.9,51.8,0,0,1,0,0,0,0,0,0,1,0,0,1,1
Ramires Santos do Nascimento,28100,-0.5467888,24.233242,0,0,0,0,0,0,0,1,72.9,50.6,93.6,38.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Francesc Fàbregas i Soler,3478,0.43587697,16.1059,0,0,0,0,0,0,0,1,86.0,31.1,100.6,37.9,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Eden Hazard,3621,3.0035865,10.903669,0,0,0,0,0,0,0,1,93.6,4.7,82.8,6.2,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,2.0229502,11.673046,0,0,0,0,0,0,0,1,79.8,10.8,74.7,21.3,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Pedro Eliezer Rodríguez Ledesma,3958,1.669918,18.189283,0,0,0,0,0,0,0,1,72.4,25.8,70.6,43.9,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Ramires Santos do Nascimento,28100,-0.5150728,6.090156,0,0,0,0,0,0,0,1,72.2,42.3,77.5,39.3,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Pedro Eliezer Rodríguez Ledesma,3958,2.3971553,17.267889,0,0,0,0,0,0,0,1,78.0,41.9,65.3,53.6,0,0,1,0,0,0,0,0,1,0,1,0,0,1
Branislav Ivanović,5594,-0.7501187,6.01415,0,0,0,0,0,0,0,1,65.3,53.6,69.7,49.5,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Ramires Santos do Nascimento,28100,-2.895014,15.158496,0,0,0,0,0,0,0,1,70.1,47.4,55.4,43.7,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Kurt Happy Zouma,3456,-1.6062145,25.41594,0,0,0,0,0,0,0,1,53.3,42.1,52.4,16.7,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Gary Cahill,3645,0.028563658,10.504285,0,0,0,0,0,0,0,1,53.8,16.5,64.3,16.8,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Francesc Fàbregas i Soler,3478,-1.2610934,10.499524,0,0,0,0,0,0,0,1,69.2,13.8,72.4,3.8,0,0,1,0,0,0,0,0,0,1,1,0,0,1
César Azpilicueta Tanco,3957,2.1251037,22.228361,0,0,0,0,0,0,0,1,72.9,3.9,61.2,22.8,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Nemanja Matić,3381,1.5467368,37.410828,0,0,0,0,0,0,0,1,63.4,27.1,64.3,64.5,0,0,1,0,0,0,0,0,1,0,1,0,0,1
Branislav Ivanović,5594,0.7756897,14.567086,0,0,0,0,0,0,0,1,65.3,67.0,75.7,77.2,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Pedro Eliezer Rodríguez Ledesma,3958,-0.9272952,9.5,0,0,0,0,0,0,0,1,78.0,77.4,83.7,69.8,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Ramires Santos do Nascimento,28100,3.0286007,14.19049,1,0,0,0,0,0,0,1,83.3,68.2,69.2,69.8,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Branislav Ivanović,5594,0.8772443,10.793516,0,0,0,0,0,0,0,1,68.7,70.0,75.6,78.3,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Pedro Eliezer Rodríguez Ledesma,3958,-2.446042,15.761345,0,0,0,0,0,0,0,1,75.6,78.3,63.5,68.2,0,0,1,0,0,0,0,0,1,0,1,0,0,1
Branislav Ivanović,5594,-1.850244,11.964113,0,0,0,0,0,0,0,1,65.8,66.8,62.5,55.3,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Nemanja Matić,3381,0.098045275,6.129437,0,0,0,0,0,0,0,1,64.3,55.3,70.4,55.9,0,0,1,0,0,0,0,0,1,0,1,0,0,1
Francesc Fàbregas i Soler,3478,2.0267222,11.583178,0,0,0,0,0,0,0,1,70.4,55.9,65.3,66.3,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Branislav Ivanović,5594,-2.4236162,22.041098,0,0,0,0,0,0,0,1,65.3,66.3,48.7,51.8,0,0,1,0,0,0,0,0,0,1,1,0,0,1
Kurt Happy Zouma,3456,-1.313348,40.846176,0,0,0,0,0,0,0,1,54.4,44.2,64.8,4.7,0,0,1,0,0,0,0,0,0,1,1,0,0,1
César Azpilicueta Tanco,3957,0.07058959,9.924717,0,0,0,0,0,0,0,1,64.6,5.0,74.5,5.7,0,0,1,0,0,0,0,0,0,1,1,0,0,1
